2560	alkyl_azides	2
2561	Wilms'_tumor_1	0
2562	alcoholic-diabetic	1
2563	tardive	1
2564	paraquat_toxicity	1
2565	Diane_35	2
2566	Dekkera_bruxellensis	3
2567	C._japonicus	3
2568	SBSL	1
2569	mNSCLC	1
2570	PB2	2
2571	MYB65	0
2572	Phytoalexin	2
2573	Riboflavin	2
2574	Ovo	0
2575	Fas_II	0
2576	O2-CO2	2
2577	dunce	0
2578	ChPF	0
2579	Thymic_stromal_lymphopoietin	1
2580	MiSp	0
2581	Glycogen_phosphorylase	0
2582	lymphoproliferative_diseases	1
2583	CP-M	0
2584	Laron_syndrome	1
2585	myopalladin	0
2586	Dengue_hemorrhagic_fever	1
2587	TMEV-IDD	1
2588	Malignant_external_otitis	1
2589	Anoxic	1
2590	Kcnj16	0
2591	bismaleimide	2
2592	anthramycin	2
2593	3-hydroxy-3-methylglutaryl_coenzyme_A	2
2594	incongruous	1
2595	pirimiphos_methyl	2
2596	p-Cx43	0
2597	N-Methyl-d-Aspartate	2
2598	domestic_cats	3
2599	Stress_Cardiomyopathy	1
2600	Delta6-desaturase	0
2601	metastatic_sarcoma	1
2602	harm	2
2603	H-2q	0
2604	RTA-1	2
2605	polyurea	2
2606	cutaneous_plasmacytoma	1
2607	CRNDE	0
2608	glucose-regulated_protein	0
2609	alphaAA	2
2610	leucine-enkephalin	2
2611	Malonyl-CoA	2
2612	SNB	2
2613	holocene	2
2614	desacetyl	2
2615	Triosephosphate	2
2616	Corrole	2
2617	Pyrococcus	3
2618	ACR-CH	2
2619	Meclofenamate	2
2620	AAP2	2
2621	DISTANCE	2
2622	InsPs	2
2623	b3-adrenoceptor	0
2624	NIG	2
2625	U._parvum	3
2626	KPL	2
2627	N-(aminobutyl)-N-(ethylisoluminol)	2
2628	WF-11	2
2629	fundus_flavimaculatus	1
2630	Thyrotropin_Releasing_Hormone	0
2631	rectus_sheath_haematoma	1
2632	Itch-deficient	1
2633	dihydropyrone	2
2634	RAP74	0
2635	6-O	2
2636	OPRC	1
2637	D-tubocurarine	2
2638	pruritic_rash	1
2639	fatty_streaks	1
2640	Der3p	0
2641	plaque_psoriasis	1
2642	MAT-B1	2
2643	Leukocytosis	1
2644	SR141716A	2
2645	ARTERIOSCLEROSIS	1
2646	methacholine_chloride	2
2647	trachoma	1
2648	total_anomalous_pulmonary_venous_connection	1
2649	malignant_epithelial_neoplasm	1
2650	Teriflunomide	2
2651	insular_carcinoma	1
2652	MUM4	2
2653	O_circumcincta	3
2654	deficit	1
2655	visual_defects	1
2656	M07e	3
2657	SmOx	2
2658	2,3-dichloro-5,6-dicyano-1,4-benzoquinone	2
2659	congenital_muscular_dystrophy	1
2660	3MS	2
2661	ORF-2	0
2662	EWS-Fli-1	0
2663	methylenedianiline	2
2664	PVR	0
2665	ITGB4	0
2666	HCO_inf3(sup-)	2
2667	MnBP	2
2668	Pneumoperitoneum	1
2669	impairment,_disability	1
2670	Vision_loss	1
2671	Sennosides	2
2672	imipenem	2
2673	Zr(OH)4	2
2674	cystic_swellings	1
2675	Nazi	2
2676	U18666A	2
2677	Aquaporin	2
2678	Gliosis	1
2679	pyruvate_kinase_deficiency	1
2680	Scleredema	1
2681	rNKp30	0
2682	SH3P7	0
2683	d-Lactate	2
2684	viral_haemorrhagic_septicaemia	1
2685	prostatic_obstruction	1
2686	Microtubule-associated_protein_tau	0
2687	self-directed	1
2688	polycyclic_hydrocarbon	2
2689	left_ventricular_remodeling	1
2690	PRMT8	0
2691	ASPP2	0
2692	necrotising_mediastinitis	1
2693	Maleic_acid	2
2694	APCS	0
2695	prehospital_sepsis	1
2696	MED16	0
2697	Tc-99m_sestamibi	2
2698	R-b-Gal	2
2699	Steril	2
2700	inner_ear_abnormalities	1
2701	[U-14C]	2
2702	hNoV	0
2703	cibacron_blue	2
2704	7,12-dimethylbenz(a)_anthracene	2
2705	3He	2
2706	debrisoquin	2
2707	DMAEE	2
2708	idiopathic_foveomacular_retinoschisis	1
2709	IDB	1
2710	hydroxyeicosatetraenoic_acids	2
2711	ureteral_cancer	1
2712	Oleoylethanolamide	2
2713	Borrelia_afzelii	3
2714	Influenza_virus_infections	1
2715	HCP-4	0
2716	JZP-110	2
2717	auditory_damage	1
2718	DBCM	2
2719	dysmetabolism	1
2720	STHE	1
2721	PDQ	2
2722	cytochrome_P450_3A5	0
2723	HHR	1
2724	SGA	2
2725	ZEO	2
2726	(S)-3	2
2727	Go_alpha	0
2728	furalaxyl	2
2729	CAGR1	0
2730	gymnodimine	2
2731	alpha-actinin-2	0
2732	NDO	1
2733	mastoid_pneumatization	1
2734	DSCs	1
2735	bronchial_symptoms	1
2736	C3_ketone	2
2737	rheumatoid_joints	1
2738	polygeline	2
2739	XeCl	2
2740	Disilicate	2
2741	CO/O2	2
2742	pulmonary_lobes	1
2743	Calpastatin	2
2744	hK13	0
2745	copper_nitrate	2
2746	Grainyhead	0
2747	Residual_cancer	1
2748	upper_extremity	1
2749	LHCGR	0
2750	BIM	2
2751	X-linked_mental_retardation	1
2752	rGH	2
2753	B7	0
2754	TNT	0
2755	carbocyclic	2
2756	Sertraline	2
2757	atrial_appendage	1
2758	trapidil	2
2759	septic_cardiomyopathy	1
2760	C4-like_and_C4	0
2761	colouterine	2
2762	NCI-H522	3
2763	juvenile_myelomonocytic_leukemia	1
2764	Chfr	0
2765	Chlorphentermine	2
2766	HSC-T6	1
2767	macroglobulin	1
2768	benzodiazepines	2
2769	advanced_ovarian_cancer	1
2770	irritant	1
2771	Tungsten_Disulfide	2
2772	ologen	2
2773	Cox-2	0
2774	lucigenin	2
2775	BSA-NS	2
2776	cis-9,10-epoxystearic_acid	2
2777	fatty_acid	2
2778	tryparedoxin	2
2779	Er,Cr:YSGG	2
2780	C18:3n-3	2
2781	GCX-1	0
2782	IL4	0
2783	Micron	2
2784	Duodenal_obstruction	1
2785	Escherichia	1
2786	4-nitrophenol	2
2787	Niban	0
2788	mg/1.73	0
2789	V4B	2
2790	PFK	2
2791	rigid	1
2792	fibroblast_growth_factor-5	0
2793	TC6	2
2794	BCN	2
2795	IIc	2
2796	ST-21	2
2797	Ozurdex	2
2798	miR-944	0
2799	Nitrides	2
2800	[3H]_spiperone	2
2801	maxillofacial	1
2802	dimethindene_maleate	2
2803	gnathostomiasis	1
2804	blue_crab	3
2805	ASP-1	0
2806	Qdm	2
2807	O-H	2
2808	SNS-032	2
2809	cyclophilin-D	0
2810	LM609	2
2811	Cuprolinic_Blue	2
2812	TRHY	0
2813	GAN	0
2814	Ncol	2
2815	occlusal_anomalies	1
2816	carbamyl	2
2817	IPSA	2
2818	Alcaligenes_faecalis	3
2819	WCI	1
2820	[3H]retinoic_acid	2
2821	acifran	2
2822	Ir(i)	2
2823	Aspergillus_fumigatus	3
2824	OSI-461	2
2825	threonyl-tRNA_synthetase	0
2826	thermal_injuries	1
2827	n-butyric_acid	2
2828	spEDS	2
2829	WEM-G11	2
2830	cyanohydrins	2
2831	hidden_blood_loss	1
2832	avilamycin	2
2833	infection	1
2834	CTNT	0
2835	human_T-cell_leukemia_virus_type_1	3
2836	FcyRIIb	0
2837	CACC	0
2838	FLUID	1
2839	Other_diseases	1
2840	SAMs	1
2841	luteinizing_hormone_(LH)_receptor	0
2842	Bombus_terrestris	3
2843	IS4	2
2844	left_pulmonary_artery	1
2845	IUK	1
2846	least_weasels	3
2847	habitual_patellar_dislocation	1
2848	TGE	1
2849	[Pi]i	2
2850	CD169	0
2851	N-18	3
2852	sex_peptide	0
2853	dronedarone	2
2854	Peg-interferon	2
2855	Stat	0
2856	rHu-TNF	2
2857	timeline	2
2858	Liver_Disease	1
2859	SQ29,548	2
2860	t-BuOH	2
2861	Oral_disease	1
2862	thyroid_deficiency	1
2863	Yin_Yang_1	0
2864	ABK	1
2865	TbRIII	0
2866	Pirin	0
2867	PAXBP1	0
2868	gypenosides	2
2869	T-cell_acute_lymphoblastic_leukemia	1
2870	PHKA2	0
2871	RHAL	1
2872	deficits_in_episodic_memory	1
2873	1-4GlcNAc	2
2874	Parkinsons	1
2875	Nil1p	0
2876	cefotetan	2
2877	hCG-alpha	0
2878	Colon_Carcinoma	1
2879	presacral_bleeding	1
2880	5-FLUORODEOXYURIDINE	2
2881	REL	2
2882	UNC-18	0
2883	FVS	1
2884	NVFs	1
2885	tribenzoate	2
2886	Attention-deficit	1
2887	symptomatic_aortic_stenosis	1
2888	RPO21	0
2889	5-thio-D-glucose	2
2890	malleolus	1
2891	p53R2	0
2892	HMTIB	2
2893	cardiopathies	1
2894	hypermetabolic	1
2895	alpha-hydroxycholecalciferol	2
2896	P(II)	2
2897	DRSP	2
2898	cyclin-dependent_kinase_inhibitor_1A	0
2899	LINX	0
2900	protein_arginine_methyltransferase_5	0
2901	Cdc25	0
2902	NWB	2
2903	Chinese_tree_shrew	3
2904	4-CPA	2
2905	typhus_infection	1
2906	NHAP	2
2907	thyroid_tumor	1
2908	Ret-P-Man	2
2909	hair_cortisol_concentrations	1
2910	PMe	2
2911	HHMJG	0
2912	FXT	2
2913	ileocolonic_anastomosis	1
2914	S-methylcysteine	2
2915	CaCl	2
2916	Carbachol	2
2917	carious	1
2918	predentine	2
2919	samarium-cobalt	2
2920	PRRS	1
2921	CNV	3
2922	NMBzA	2
2923	rectum_carcinoma	1
2924	Aniline	2
2925	KefB	2
2926	Vs	2
2927	esophageal_rupture	1
2928	ethylammonium	2
2929	CHEMOTHERAPY	1
2930	cyclic_heptapeptides	2
2931	AC-T	1
2932	5-HT2a_receptor	0
2933	hereditary_elliptocytosis	1
2934	sE2	0
2935	Diplococcus_pneumoniae	3
2936	abi	2
2937	NPAHs	2
2938	fkh	0
2939	PSPD	1
2940	ESFT	1
2941	[3H]EA	2
2942	acquisita	1
2943	NELM	1
2944	mGluR7	0
2945	uranyl_carbonate	2
2946	dioctanoyl	2
2947	RSO	1
2948	KE37	3
2949	VanA	0
2950	glypican_3	0
2951	Diaphorina_citri	3
2952	CHO-KLAT	2
2953	suboxide	2
2954	Prob	2
2955	atrial_septal_defects	1
2956	GSK199	2
2957	terbutaline	2
2958	sodium_urate	2
2959	gitoxigenin	2
2960	follicular_hyperkeratosis	1
2961	ingrowing_toenails	1
2962	BL4	3
2963	phenytoin_sodium	2
2964	SREs	1
2965	CH3SNO	2
2966	atrophic_ovaries	1
2967	IL-8rA	0
2968	hRAMP1	0
2969	tomatine	2
2970	Peste_des_petits_ruminants	3
2971	tricuspid_valve_prolapse	1
2972	myoma	1
2973	ARPE-19	3
2974	congenital_defect	1
2975	Methanococcus_vannielii	3
2976	Chorea-Acanthocytosis	0
2977	Cah3	0
2978	water-deprivation	1
2979	acute_neurological_symptoms	1
2980	pupillary_axis	1
2981	material_loss	1
2982	Life_Cycle_Assessment	1
2983	mianserine	2
2984	Abdominal_tuberculosis	1
2985	epidemic_asthma	1
2986	miR-599	0
2987	CCN3	0
2988	KWS	1
2989	Au20	2
2990	lenticular_opacity	1
2991	early_cancer	1
2992	2-aminopyridines	2
2993	Alcaligenes_denitrificans	3
2994	interferon_alpha_2	0
2995	transitional_cell_carcinomas	1
2996	PELB	2
2997	DWS	1
2998	SLIM	1
2999	pneumococcal	1
3000	Apo_B	0
3001	TUMA	2
3002	RIP14	0
3003	Tracheopathia	1
3004	peste_des_petits_ruminants	3
3005	Pam	0
3006	glycochenodeoxycholic_acid	2
3007	casticin	2
3008	IMP2	0
3009	interferon_regulatory_factor_7	0
3010	reeler	0
3011	IVAN	1
3012	q14	0
3013	ischemic_lesions	1
3014	TM1	2
3015	ductal_carcinoma_of_the_breast	1
3016	liposomal	1
3017	neurodevelopmental_diseases	1
3018	eprosartan	2
3019	birth_trauma	1
3020	Pyogenic_granuloma	1
3021	7-ethyl-10-hydroxycamptothecin	2
3022	trifluoromethyl_ketone	2
3023	degenerative_spinal_diseases	1
3024	TABs	2
3025	FLP	2
3026	hemiplegic_migraine	1
3027	Dy(III)	2
3028	TSP1	0
3029	T._truncatus	3
3030	Coyotes	3
3031	Vascular_anomalies	1
3032	mycobacterium_avium	3
3033	POUM2	0
3034	PGLA	2
3035	D-3	0
3036	UG	0
3037	Psychosocial_dysfunction	1
3038	fatty_infiltration	1
3039	Glu-3	0
3040	LOOH	2
3041	PRL-1	0
3042	v-raf	0
3043	Ru(bpy)(3)(2+)	2
3044	Zag	0
3045	WON	1
3046	[3H]tobramycin	2
3047	ENRO	2
3048	cervical_disc_disease	1
3049	maltase-glucoamylase	0
3050	Witepsol	2
3051	False_aneurysms	1
3052	pCH1	2
3053	CORTICOSTEROIDS	2
3054	McArdle's_disease	1
3055	D-3-hydroxyacyl-CoA	2
3056	Dihydrotestosterone	2
3057	Cancer_cachexia	1
3058	35.4	3
3059	traumatic_hyphema	1
3060	Distressed	1
3061	cutaneous_leiomyomas	1
3062	pseudorheumatoid_dysplasia	1
3063	T-cell_factor	0
3064	End4p	0
3065	GSGR	2
3066	unsaturated_disaccharides	2
3067	Stathmin-1	0
3068	leprosy_bacilli	1
3069	AAP-Cl	2
3070	LAMC1	0
3071	OPC-31260	2
3072	Graves_ophthalmopathy	1
3073	St3Gal5-Ex3-KO	2
3074	Notch2(COIN)	0
3075	protozoan_parasites	1
3076	Diphyllobothrium	2
3077	Cellular_damage	1
3078	3-hydroxybenzo(a)pyrene	2
3079	phenylethyl_alcohol	2
3080	blaNDM-1	0
3081	corticoids	2
3082	LSD	2
3083	alpha-Al2O3	2
3084	DLPF	2
3085	Exendin-4	2
3086	PHOXI	2
3087	Isoniazide	2
3088	graphitic_carbon	2
3089	Serine	2
3090	DEPENDENT	2
3091	dehydroalanine	2
3092	Prostate_specific_antigen	0
3093	99mTc-diphosphonate	2
3094	sulphobetaines	2
3095	Smoothelin	0
3096	Rictor	0
3097	ovine_progressive_pneumonia_virus	1
3098	TRIM33	0
3099	boron_trifluoride_etherate	2
3100	ferric_chelate	2
3101	CI	1
3102	UiO-66(Zr)	2
3103	indole_alkaloid	2
3104	CaIn2O4	2
3105	Drosophila_melanogaster	3
3106	alpha-transducin	2
3107	L-Glucose	2
3108	animal_tumors	1
3109	Xanthium	2
3110	BPIs	1
3111	NruI	2
3112	Tal2	0
3113	M/XDR-TB	1
3114	SIDO	1
3115	B-symptoms	1
3116	tendon_injuries	1
3117	DPAC	2
3118	phenylphosphonic_acid	2
3119	Hn	2
3120	postpartum_depression	1
3121	Advanced_Heart_Failure	1
3122	C	2
3123	Phox1	0
3124	Pb++	2
3125	PBDEs	2
3126	chronic_wasting_disease	1
3127	borderline_ovarian_tumor	1
3128	open_surgery	1
3129	3-acyl	2
3130	DAMS	2
3131	thalamic_haemorrhage	1
3132	PMNS	1
3133	3-methylxanthine	2
3134	2,4-dinitrophenyl-S-glutathione	2
3135	alpha-2a	2
3136	[3H]heparin	2
3137	CASP12	0
3138	BB94	2
3139	PC4	0
3140	HIV/HCV-coinfected	1
3141	PHYA	2
3142	dimyristoyl-phosphatidylcholine	2
3143	heart_rate_(HR),_cardiac_output	1
3144	URSA	1
3145	acetyl-histone	2
3146	OC/FTC	1
3147	PDGFbeta	0
3148	EMPA	2
3149	Lamellarin	2
3150	HA-1	0
3151	motor_abnormalities	1
3152	S-protein	0
3153	Reliable_Change_Index	1
3154	sialyl_Lewis_X	2
3155	variety_of_disorders	1
3156	intracranial_germinoma	1
3157	CA602	2
3158	bimakalim	2
3159	CA680	2
3160	PVCF	1
3161	4-NP	2
3162	manganese_oxide	2
3163	Dox	2
3164	diploids	2
3165	CDKL5	0
3166	gamma_2	0
3167	S._faecium	3
3168	galparan	2
3169	olfactory_disorders	1
3170	MET	1
3171	emotional_stress	1
3172	monoethylene_glycol	2
3173	T_spiralis	3
3174	10-formyltetrahydrofolate_dehydrogenase	0
3175	dermatofibrosarcomas	1
3176	Adenosine_triphosphate	2
3177	NUAK2	0
3178	Open-access	1
3179	trial-and-error	1
3180	membrane-bound	0
3181	pulmonary_alveolar_macrophage	1
3182	Mg-deficient	1
3183	March_1	0
3184	brainstem_ischemia	1
3185	[35S]-ATP	2
3186	Methylophilus	2
3187	D-TGA	2
3188	Elovl4a	0
3189	sigma-1_receptor	0
3190	parkinsonian_disorders	1
3191	mb-1	0
3192	vav1	0
3193	Airpotato	2
3194	Cbp1	0
3195	low-malignancy	1
3196	magnetocardiogram	2
3197	PHLPP1	0
3198	Salsolinol	2
3199	Docetaxel	2
3200	Ku80	0
3201	misfortune	2
3202	(-)-nicardipine	2
3203	73.2	3
3204	gp200	0
3205	GPR105	0
3206	netrin	0
3207	platyrrhines	2
3208	MN1	0
3209	IkappaB-alpha	0
3210	HDCy	1
3211	MMP-10	0
3212	NEI	2
3213	HMG-HCG	2
3214	motor_disturbances	1
3215	dengue_haemorrhagic_fever	1
3216	cochlear_nerve_deficiency	1
3217	cresol	2
3218	CD8	0
3219	Atrial_septal_defects	1
3220	H2PO4-	2
3221	2-hydroxysaclofen	2
3222	pancreatic_lesion	1
3223	terminates	2
3224	CYP8B1	0
3225	dysembryoplastic_neuroepithelial_tumors	1
3226	paraquat	2
3227	p16	0
3228	GP96	0
3229	X-ray_powder_diffraction	1
3230	CD11B	0
3231	plant_defences	1
3232	replant_disease	1
3233	v-SNARE	0
3234	DCB	2
3235	idiopathic_Parkinson_disease	1
3236	coalitions	1
3237	vascular_hypertrophy	1
3238	spirohydantoin	2
3239	heme-Fe	2
3240	Ioversol	2
3241	PMN_aggregation	1
3242	acetylcholinesterases	2
3243	Brca1	0
3244	Ins(1,3,4,5)P4	2
3245	Trichuriasis	1
3246	tine	2
3247	miR-191-5p	0
3248	AP2C1	0
3249	NCFB	1
3250	malignant_epithelial_tumours	1
3251	orthovanadate	2
3252	miR-23b	0
3253	131I-meta-iodobenzylguanidine	2
3254	Trichinellosis	1
3255	SCIP	0
3256	functional_bowel_disease	1
3257	Neuroleptic	1
3258	Dobutamine	2
3259	NTRK3	0
3260	follitropin_receptor	0
3261	RHOC	0
3262	fatigue_fractures	1
3263	Tinca_tinca	3
3264	G-1,6-P2	2
3265	RAPD	1
3266	methylmercaptoimidazole	2
3267	grip-and-release	0
3268	Spinocerebellar_ataxia_type_3	0
3269	cox-2	0
3270	GPi	0
3271	naltriben	2
3272	DOLPHIN	2
3273	UID	1
3274	CPSMV	2
3275	diisopropylphosphoryl	2
3276	TRPS	1
3277	CN-100	2
3278	MYB115	2
3279	duodenal_injury	1
3280	organosulphur	2
3281	AH5183	2
3282	K-9	0
3283	6-ketocholestanol	2
3284	PTPN14	0
3285	numatrin	2
3286	refractory_angina_pectoris	1
3287	Spt	0
3288	leucocin_A	2
3289	UNO	2
3290	Laponite	2
3291	type_II_citrullinemia	1
3292	respiratory_system_disease	1
3293	Pla2g2a	0
3294	laryngeal_dystonia	1
3295	GLs	1
3296	DIAMINE_OXIDASE	0
3297	AIMS	1
3298	leu-enkephalin	2
3299	AHLs	2
3300	(+/-)2HM-HBG	2
3301	1,24(OH)2D3	2
3302	degenerative_diseases_of_the_central_nervous_system	1
3303	OXYPHENBUTAZONE	2
3304	sarcoids	1
3305	6-4PP	2
3306	ovarian_serous_carcinoma	1
3307	NORMAL	2
3308	3-hydroxy_fatty_acids	2
3309	Mx1	0
3310	carbonyl_carbon	2
3311	tax-2	0
3312	anchored	1
3313	PK-deficient	1
3314	nanos	0
3315	Axin2	0
3316	maximum-intensity-projection	1
3317	CDMA	2
3318	Topiramate	2
3319	ACA11	0
3320	PT-050	2
3321	BAF60a	0
3322	isolated_hyperlactatemia	1
3323	ethylene_glycol-bis(beta-aminoethyl_ether)-N,N,N',N'-tetraacetic_acid	2
3324	d-FEN	2
3325	late-onset	1
3326	AIP1	0
3327	P2X(2)	0
3328	Pax_2	0
3329	CF(1)	2
3330	BMAA	2
3331	vri	0
3332	Acvr1	0
3333	Rph1	0
3334	CH31	2
3335	inflammatory_injury	1
3336	ESES	1
3337	diaminodiphenylsulfone	2
3338	iminyl	2
3339	CoOx	2
3340	Coeliac_disease	1
3341	asiatic_acid	2
3342	lateral_injury	1
3343	[HbR]	2
3344	PHYB	0
3345	piperidone	2
3346	hGRF	0
3347	mpk1	0
3348	HEMOLYSIS	2
3349	coronary_insufficiency	1
3350	edifenphos	2
3351	cardiovascular_benefits	1
3352	MTM	2
3353	aminoacidurias	1
3354	Ethmozin	2
3355	proso_millet	3
3356	L-CHO	2
3357	ammonium_nitrogen	2
3358	IGF_I	0
3359	Tripeptide	2
3360	silicatein	2
3361	herpes_simplex_virus_infection	1
3362	ClC-1	0
3363	strepogenin	2
3364	Phenamil	2
3365	developmental_defects	1
3366	MIAPaCa-2	2
3367	mRF	0
3368	cefdinir	2
3369	sigma(1)_receptor	0
3370	Et3PbCl	2
3371	TRAIL-R2	0
3372	Metastatic_carcinoma	1
3373	SW620	2
3374	BDD-FVIII	0
3375	intracranial_vascular_anomalies	1
3376	P._cinereus	3
3377	M._chelonei	3
3378	myelin	2
3379	poly(styrene_sulfonate)	2
3380	cyclic_GMP-AMP	2
3381	ATOs	2
3382	BAEP_abnormalities	1
3383	Surgical_Site_Infection	1
3384	HRV-14	3
3385	Betaisodona	2
3386	Pineoblastoma	1
3387	growth_hormone-releasing_factor	0
3388	KAPP	0
3389	histidinemia	1
3390	allergic_eye_diseases	1
3391	BHV	2
3392	actinomycetoma	1
3393	Anabolic_steroids	1
3394	H-rev107	0
3395	epithelialization	1
3396	ataxin-3	0
3397	SCRC	1
3398	prostatic_hyperplasia	1
3399	auricular_chondritis	1
3400	sperm_receptor	0
3401	inferior_frontal_cortex	1
3402	Quinolines	2
3403	Minor_postoperative_complications	1
3404	SNN	0
3405	Am(iii)	2
3406	mucoviscidosis	1
3407	ENYGO	2
3408	anti-cytomegalovirus	1
3409	A-MUD	1
3410	pseudo-occlusion	1
3411	GYKI-47261	2
3412	DEHT	2
3413	Portal_Vein_Thrombosis	1
3414	Oa	2
3415	Cervical_spondylotic_myelopathy	1
3416	nitroparacetamol	2
3417	hsp25	0
3418	gadopentetate	2
3419	Bi___InSbO	2
3420	CMRV	2
3421	chlorazepate	2
3422	paroxysm	1
3423	oedemas	1
3424	RPI	0
3425	K._xylinus	3
3426	brain_injury	1
3427	MOST	1
3428	pyrimidine_deoxyribonucleosides	2
3429	convergence_insufficiency	1
3430	latrophilin	2
3431	milbemycin_D	2
3432	chronic_cerebral_hypoperfusion	1
3433	YAP4	0
3434	KCNC1	0
3435	Antigen-presenting_cells	1
3436	norepinephrine	2
3437	sodium_pyrophosphate	2
3438	B-lymphoid	1
3439	ovarian_granulosa_cell_tumors	1
3440	Wip1	0
3441	Hemostatic_abnormalities	1
3442	Critically_Ill	1
3443	SHIG	2
3444	fibroblast_growth_factor_receptor_4	0
3445	PAU5	0
3446	NeuroAIDS	2
3447	Aerosol	2
3448	Fumagillin	2
3449	USAN	2
3450	hemorrhagic_transformation	1
3451	non-gonococcal_urethritis	1
3452	Local_tumour	1
3453	glycerolphosphate	2
3454	DOR	2
3455	PTMC	2
3456	Bismuth_subnitrate	2
3457	B6C	2
3458	CLNM	1
3459	immotile_cilia_syndrome	1
3460	TGF-beta2	0
3461	A_hepatocellular_carcinoma	1
3462	12,20-DiHETE	2
3463	NRDC	0
3464	SABA	2
3465	dibenz[c,h]acridine	2
3466	hepatic_alveolar_echinococcosis	1
3467	NAALADase	0
3468	TC4	0
3469	5'-hydroxyl	2
3470	HIV-patients	1
3471	mongolian_gerbils	3
3472	S-ICD	2
3473	enhancer_of_zeste_homolog_2	0
3474	2'-5'-oligoadenylate	2
3475	5'-phosphate	2
3476	Tranylcypromine	2
3477	Torulosis	1
3478	Y-box_binding_protein_1	0
3479	Periodic_acid	2
3480	NPHP4	0
3481	TPSB	1
3482	P2Y12R	0
3483	JMJD2C	0
3484	ethiofos	2
3485	DGKK	0
3486	opine	2
3487	rickets/osteomalacia	1
3488	senile_dementia_of_the_Alzheimer_type	1
3489	sarcoid_uveitis	1
3490	2,2'-diphenyl-1-picrylhydrazyl	2
3491	Jkappa	0
3492	IAVs	1
3493	Cs2CO3	2
3494	ICVT	1
3495	Encephalitozoon_hellem	3
3496	Day	2
3497	CO2EX	2
3498	Hg0	2
3499	muscle_tumors	1
3500	P27(Kip1)	0
3501	lead-poisoning	1
3502	sporadic_tumours	1
3503	ftsH	0
3504	pol_beta	0
3505	P._pestis	3
3506	AdN	0
3507	Ridogrel	2
3508	hPER1	0
3509	non-meningitis	1
3510	beta,2	0
3511	Respiratory_failure	1
3512	time_of_death	1
3513	Kindlin3	0
3514	4-thiazolidinones	2
3515	HNK1+	2
3516	Fisher	3
3517	S-(-)-propranolol	2
3518	dysregulation	1
3519	TEAEs	1
3520	Methoprene	2
3521	L-selectin	0
3522	policemen	2
3523	TNF__-a	0
3524	clavicle_fractures	1
3525	decreased_renal_function	1
3526	atherosclerotic_damage	1
3527	T._maritima	3
3528	H-PST	2
3529	T-3775440	2
3530	DDMS	2
3531	SOK-1	0
3532	valve_chordae	1
3533	Peptic_ulcer	1
3534	congenital_immunodeficiency	1
3535	peptidoleukotriene	2
3536	hyperamylasemia	1
3537	ICI-182,780	2
3538	polyethylene-glycol	2
3539	muscarinic	2
3540	Conophylline	2
3541	CMD-05	1
3542	hematologic_disease	1
3543	post-transfusion_purpura	1
3544	EFNB3	0
3545	IUD	1
3546	AT(1)	0
3547	metapramine	2
3548	mannobiosyl	2
3549	matrix_metalloproteinase_(MMP)-2_and_-9	0
3550	whn	0
3551	PI4KB	0
3552	G_protein	0
3553	Endocannabinoids	2
3554	mAMSA	2
3555	tuberculoma	1
3556	Digestive_Disease	1
3557	MPEG	2
3558	LAC12	2
3559	bacterial_and_fungal_strains	1
3560	a-SMA	0
3561	binge-eating	1
3562	Ionomycin	2
3563	Silufol	2
3564	Wnt-1	0
3565	(+)pentazocine	2
3566	G_II	2
3567	hierarchical_regression	1
3568	Manchester_Acute_Coronary_Syndromes	1
3569	OKM5	3
3570	PPIC	2
3571	TraD	0
3572	AS_S-oligos	1
3573	HAS2	0
3574	HTX	1
3575	apical_root_resorption	1
3576	melanoma_tumors	1
3577	AUSTRALIAN	2
3578	Radiation_dermatitis	1
3579	E._senticosus	3
3580	ASG	2
3581	CDR-1	0
3582	Sturgeon	3
3583	atrioventricular_junction	1
3584	IR-7B2	0
3585	EpCAM	0
3586	cell_carcinoma_of_the_renal_pelvis	1
3587	DJ-927	2
3588	GdCl3	2
3589	NME1	0
3590	rupture_of_the_esophagus	1
3591	platelet_damage	1
3592	bacterial_and_fungal_communities	1
3593	TRG	0
3594	traumatic_encephalopathy	1
3595	terpenoid_indole_alkaloids	2
3596	SS-68	2
3597	DP-1904	0
3598	CD63	0
3599	Chlamydia_infection	1
3600	Six1	0
3601	RCFs	1
3602	cyclic_enkephalin	2
3603	pho2	0
3604	AlClPc	2
3605	Calcinosis	1
3606	CCT271850	2
3607	Fe(3)O(4)	2
3608	DCBM	2
3609	epicatechin-3-gallate	2
3610	flush_shoots	1
3611	leptophos	2
3612	fatal_neurodegenerative_disease	1
3613	Furosemide	2
3614	pneumolysin	2
3615	T_2	0
3616	POPA	1
3617	NBM	2
3618	TADHA	2
3619	vane	2
3620	CPT-F	2
3621	HEC-1-A	3
3622	DNA_helicase_II	0
3623	RCP	0
3624	oropharyngeal_cancers	1
3625	Chronic_Pancreatitis	1
3626	sclerosing_panencephalitis	1
3627	mannanoligosaccharides	2
3628	hFpB	2
3629	Reed-Sternberg	1
3630	BGT	2
3631	LVAD	1
3632	Nance-Horan_syndrome	1
3633	C._lusitaniae	3
3634	S._maltophilia	3
3635	hPS	0
3636	PGDN	2
3637	phospholipase_A2_receptor	0
3638	N-acetylglucosaminidase	2
3639	MGCS	2
3640	MGL_1304	0
3641	basic_FGF	0
3642	fourteen	2
3643	Cymbidium	2
3644	Parasitemias	1
3645	DPSN	2
