48497	60098	0	1
60098	48497	0	1
9508	12844	4	6
56769	29711	5	5
29711	56769	5	5
38855	32267	1	12
9486	57581	4	5
34793	57142	3	3
28096	21345	4	2
52396	34911	3	2
35462	48621	8	8
18618	32267	4	13
5848	44834	4	12
2859	57531	3	2
30386	37913	3	41
55088	4695	5	2
4695	55088	5	2
55088	5925	4	3
52194	62276	5	2
62276	52194	5	2
48562	32267	4	16
3102	16103	4	4
3102	32267	4	59
58380	22939	6	2
30209	59182	6	49
35120	16083	8	2
46707	30704	3	7
62808	31714	5	1
31714	62808	5	1
343	30122	5	2
30122	343	5	2
343	13596	5	1
13596	343	5	1
11785	36559	1	2
56662	19055	5	1
19055	56662	5	1
5190	22931	3	2
3562	49548	4	2
28978	3562	5	2
3562	28978	5	2
24035	9342	5	64
9342	24035	5	64
5357	56752	5	1
56752	5357	5	1
32550	4617	1	5
13534	29908	4	8
49090	55670	5	1
55670	49090	5	1
28934	43572	4	3
22787	45981	1	3
20759	26867	6	6
56447	2182	3	2
16985	36069	1	16
51455	16053	4	3
2528	50138	4	8
32718	44316	7	2
11160	47390	4	6
3562	14214	5	1
14214	3562	5	1
19446	56142	1	3
3562	35800	3	14
3123	61025	1	88
16206	1887	1	3
7236	19811	3	3
19811	13376	1	2
52216	16340	5	1
16340	52216	5	1
20312	61155	4	2
59182	34043	8	20
14656	11678	4	2
45179	5589	3	5
24486	32267	4	28
42613	37290	6	2
20538	15716	4	4
12229	13108	4	2
16303	22728	4	2
26867	32267	8	68
52194	58957	4	3
1314	24401	3	5
35138	21334	3	41
47465	16349	1	4
50720	52183	3	7
57273	42131	4	4
38248	49361	3	2
40577	27309	3	2
50359	17553	6	2
3750	41252	3	107
15207	32267	4	4
49361	3011	1	15
2528	59297	5	2
59297	2528	5	2
54348	14035	3	2
50720	52702	4	5
40916	32267	4	17
3562	13120	5	70
13120	3562	5	70
55034	30838	6	9
49361	37512	1	2
30233	37512	4	2
24486	30085	5	14
30085	24486	5	14
30085	19899	3	2
3588	3658	4	2
26601	41177	6	4
45161	5042	4	6
16138	12025	4	6
59522	33178	4	3
35568	15800	3	19
45136	32267	4	5
39002	32267	4	19
22301	4549	5	1
4549	22301	5	1
4173	37774	1	2
11728	38360	3	2
58380	6806	4	2
43143	18435	1	2
43100	18435	4	2
42085	34043	4	2
52837	34043	1	2
29012	3228	3	56
25378	16234	4	2
22375	41252	3	354
33390	58550	3	167
41252	45902	1	7
38767	32267	1	6
38767	29699	1	2
1148	4992	4	27
53952	15889	0	1
15889	53952	0	1
44777	43792	3	4
53249	56824	5	1
56824	53249	5	1
32747	41177	6	2
57347	39897	8	7
24035	58600	5	5
58600	24035	5	5
11185	10846	3	27
54750	7262	1	24
7034	47254	3	5
28582	56896	1	2
15098	42114	4	4
20410	32267	4	5
40144	27687	5	3
27687	40144	5	3
12885	32267	4	40
52193	24727	4	2
16395	29056	5	1
29056	16395	5	1
25944	6509	3	2
59713	52056	8	4
31276	33178	1	2
2173	31767	4	2
2173	32267	4	2
2173	17685	5	1
17685	2173	5	1
44276	20946	5	1
20946	44276	5	1
54736	40193	5	1
40193	54736	5	1
54410	5259	4	4
13629	28868	4	2
20399	49485	4	2
28655	44681	4	3
33063	22458	5	1
22458	33063	5	1
33063	32267	4	48
38947	53881	3	2
46867	28885	4	2
27363	39786	5	3
39786	27363	5	3
57847	12808	4	3
10215	8772	5	1
8772	10215	5	1
19903	63090	3	34
393	16965	1	7
24818	32267	1	52
33510	43572	4	17
22462	32267	1	28
56357	32267	4	2
28006	5357	5	1
5357	28006	5	1
49214	33934	1	2
7764	32267	4	21
3562	24869	5	20
24869	3562	5	20
27506	38219	4	3
59182	38219	8	2
27506	59182	6	2
13534	3562	5	2
3562	13534	5	2
3562	62845	4	4
31758	60843	8	11
58380	30622	3	2
30622	32267	1	15
50093	21643	4	4
11879	36069	4	2
30122	5714	4	57
30122	20974	3	4
7842	49282	6	3
28548	37192	4	3
28548	36545	4	2
51602	42431	1	6
58436	9569	7	5
9569	8321	1	39
3871	60227	4	2
4761	10941	3	5
33190	38789	3	2
1672	16138	5	5
16138	1672	5	5
8772	15054	5	2
15054	8772	5	2
39536	760	5	1
760	39536	5	1
59297	49214	3	2
38162	49361	3	11
45596	7475	5	18
7475	45596	5	18
32079	32267	4	61
28580	60496	5	1
60496	28580	5	1
55991	55463	5	1
55463	55991	5	1
44582	30672	0	3
30672	44582	0	3
24434	42894	3	2
53989	42740	7	2
53989	8403	8	3
58790	25237	4	2
55658	8321	4	10
42723	36069	1	6
3562	55215	5	1
55215	3562	5	1
11659	32267	1	10
8606	26208	5	1
26208	8606	5	1
62129	33710	3	5
52062	7262	1	2
14270	9790	3	4
14270	31540	5	1
31540	14270	5	1
23670	9790	0	3
9790	23670	0	3
14270	58293	4	7
12610	28167	4	5
3562	30325	3	2
21363	31720	4	2
52194	19363	5	1
19363	52194	5	1
31018	16029	1	2
41250	48551	4	2
41250	32267	4	10
10834	32267	4	11
56954	29699	1	47
55590	55703	4	33
46867	62356	4	4
43665	23647	5	1
23647	43665	5	1
47789	41252	7	200
57830	60540	6	2
10239	13571	4	2
56442	53290	3	2
24647	27428	8	22
49335	14183	4	2
17330	32267	4	35
24636	32267	4	179
25788	28853	3	2
7543	49183	3	2
34314	55850	3	55
14339	49034	4	6
1685	32267	1	101
1685	23408	1	2
34175	16138	5	2
16138	34175	5	2
37980	22163	3	119
34622	26800	0	1
26800	34622	0	1
62808	30122	5	3
30122	62808	5	3
45596	13428	4	14
56447	61665	5	3
61665	56447	5	3
50945	53691	4	2
12885	16138	5	1
16138	12885	5	1
11785	46982	1	77
1748	61025	4	121
30806	17330	5	1
17330	30806	5	1
36836	52714	1	2
24437	9399	4	29
2834	2785	1	6
42221	13950	0	3
13950	42221	0	3
52724	54224	0	1
54224	52724	0	1
8537	62334	3	2
35344	38389	1	3
37605	32267	4	19
24636	33178	4	5
19811	32267	1	114
17674	51028	4	159
42590	17438	4	2
42590	32267	4	7
22375	35644	5	3
35644	22375	5	3
8772	61569	4	19
8772	41329	3	14
3562	62450	4	38
11785	39897	1	2
45193	28894	4	112
5376	32616	4	3
5547	49485	4	2
31273	3437	5	210
3437	31273	5	210
39824	10780	4	2
41252	43579	1	1250
12050	49361	3	7
46393	32267	4	2
6411	35462	6	2
34314	30790	4	5
55484	7375	1	2
61982	19897	3	71
31059	60431	6	2
3562	7702	4	30
7878	31380	6	12
37059	32267	4	5
8847	4672	3	2
5924	32267	4	35
54422	32267	4	17
60645	32267	4	2
17448	32267	8	11
62636	23009	7	5
59182	23009	7	2
33011	36069	1	3
44911	57836	4	2
41307	40600	0	3
40600	41307	0	3
3562	45841	5	39
45841	3562	5	39
17125	41252	3	101
7482	26800	3	14
40277	32267	4	27
40277	57402	4	10
56672	26956	7	13
30209	56672	6	2
56672	32267	8	5
40577	56672	6	4
8772	56247	5	5
56247	8772	5	5
56247	32267	4	61
56247	49361	3	2
760	1474	4	2
40116	32267	1	43
8772	60805	5	12
60805	8772	5	12
36450	60055	4	2
13530	51314	1	3
13530	32267	1	9
52585	32267	1	22
42520	60154	5	1
60154	42520	5	1
47779	57256	3	12
51699	16025	1	6
58380	57402	4	6
62334	39313	1	25
29767	59362	4	5
33971	23297	3	7
56918	20262	4	2
9328	28089	1	2
18112	32267	1	14
46867	32267	4	45
8772	45141	6	2
11389	16743	0	1
16743	11389	0	1
55590	49334	4	17
19135	32805	5	2
32805	19135	5	2
34911	52677	1	25
7515	19142	5	2
19142	7515	5	2
45179	38119	4	2
50552	62356	1	2
50552	55315	1	4
7208	62356	4	8
38680	23771	1	5
58519	32267	4	158
30815	34911	3	17
30815	25989	4	2
8008	8008	5	8
31871	36989	3	4
61295	55835	5	3
55835	61295	5	3
59317	30889	3	2
5666	32267	1	4
59263	32267	4	25
59263	32454	3	2
35135	57322	1	2
2352	62356	4	7
57234	62356	1	14
19274	32267	1	3
49478	32267	4	6
23483	62356	1	2
3562	28201	3	3
38071	29224	4	2
3562	31944	5	2
31944	3562	5	2
43995	3562	5	2
3562	43995	5	2
31794	8321	4	13
38957	15554	1	3
56628	6184	1	4
4453	46562	8	5
16756	14379	1	2
27743	801	1	3
40636	22362	1	2
62334	32742	0	1
32742	62334	0	1
58737	49982	4	2
41252	12725	1	54
41252	37226	1	37
30292	32267	4	47
41307	39897	1	3
31207	36431	1	2
15651	3562	5	7
3562	15651	5	7
18922	44423	1	8
61270	16097	1	2
62277	2834	3	2
56628	4969	1	3
29906	32267	4	22
7889	32267	4	5
27253	20431	1	9
8676	50192	3	2
110	49214	3	41
2859	53238	4	2
60332	41705	4	5
14439	3701	4	8
42081	49361	3	2
30393	18790	5	1
18790	30393	5	1
11751	6759	4	2
4044	32267	1	4
31758	26463	8	71
45609	2158	1	2
22279	48048	4	2
52445	42723	3	2
56498	3820	4	3
24021	32267	4	3
24021	15967	5	1
15967	24021	5	1
7821	14090	1	6
28735	36069	4	26
3010	22343	0	22
22343	3010	0	22
3562	43008	5	3
43008	3562	5	3
59315	19204	1	2
33634	40825	4	3
5743	5743	0	2
50027	40781	3	4
2352	50027	5	2
50027	2352	5	2
50027	31234	4	2
60018	8866	5	13
8866	60018	5	13
44035	27089	1	2
26599	17779	4	2
13947	17749	4	2
17520	36069	4	4
4544	30122	5	1
30122	4544	5	1
41956	31720	4	2
29082	7745	3	2
59366	3367	7	5
59366	7745	7	3
19224	21116	1	5
6541	36069	4	2
12707	36252	4	2
57971	32267	4	11
6202	32267	1	5
24833	32267	1	2
55013	21693	3	15
38530	2785	4	2
7445	31171	5	1
31171	7445	5	1
29253	48037	0	1
48037	29253	0	1
3562	38886	4	2
2528	27468	3	22
6285	43579	1	2
5357	7056	3	25
3562	56518	5	5
56518	3562	5	5
10057	31547	3	4
52194	734	3	2
3562	32449	5	17
32449	3562	5	17
43766	28790	5	5
28790	43766	5	5
15114	62356	4	19
4555	32267	4	30
41252	41372	1	71
57469	59768	3	2
61568	28365	4	2
20946	35568	5	3
35568	20946	5	3
34615	3594	4	8
47056	59063	3	2
61112	49361	3	22
343	51745	3	2
42871	39387	4	3
528	6262	1	15
36233	50502	3	28
58249	32267	1	107
34539	32267	4	20
21617	32267	4	118
48372	40014	7	2
19055	14350	4	4
30222	37070	5	1
37070	30222	5	1
7517	30122	5	1
30122	7517	5	1
28249	26450	3	2
26450	54744	1	3
30122	41177	6	140
33854	1470	4	2
30209	34964	5	33
34964	30209	5	33
46649	32267	4	11
61915	20719	4	2
9589	62356	1	88
18360	33766	4	3
3562	47023	5	1
47023	3562	5	1
52061	62589	1	2
61384	28678	7	6
2797	52943	6	2
45244	54499	3	3
1373	32267	4	6
22355	57717	5	1
57717	22355	5	1
62191	17674	5	18
17674	62191	5	18
24847	18109	0	1
18109	24847	0	1
14439	18081	5	2
18081	14439	5	2
49361	12068	1	7
61481	26463	1	2
42855	61772	1	14
20824	15806	3	4
62368	34108	4	2
7343	49934	3	4
3562	37743	5	4
37743	3562	5	4
2811	10239	5	1
10239	2811	5	1
47906	56896	4	3
41393	59182	6	2
16138	43901	3	2
26535	44083	1	2
8526	46814	7	2
18555	58265	4	5
51879	44880	4	2
17466	32267	4	4
6567	60814	5	8
60814	6567	5	8
57969	32267	4	20
24778	32079	5	1
32079	24778	5	1
17534	36486	3	25
7775	43723	3	5
24004	43420	4	2
26542	481	4	2
24035	50467	3	3
50082	41177	6	41
11255	32267	1	6
8772	49545	3	5
25047	45537	5	1
45537	25047	5	1
25047	56308	4	10
53566	57452	1	351
14373	13024	3	53
53477	4159	3	2
25047	1516	3	2
25047	41252	3	617
38100	14850	4	2
27344	2477	4	7
23323	44077	1	7
27757	57531	3	22
3562	44849	4	37
27757	3562	5	25
3562	27757	5	25
25047	57440	4	4
16138	57440	4	2
41595	25717	4	2
61825	25700	1	2
40094	39516	4	6
51430	32267	4	12
16031	30017	6	2
48315	56628	7	2
44582	56142	1	2
13596	44582	3	2
3299	29357	3	2
6931	32267	8	13
2277	6956	4	2
3614	28299	4	3
9439	16603	3	4
51391	40209	1	46
38821	9439	5	1
9439	38821	5	1
1869	32267	1	27
8614	22378	4	2
47970	2834	7	3
19363	9907	4	8
56632	56996	4	5
11680	44754	4	6
26741	22054	4	14
14521	32267	1	66
50093	885	6	6
10716	8502	5	4
8502	10716	5	4
1802	49970	3	2
10239	59182	6	8
52436	37029	1	2
45817	48989	3	2
12053	7475	5	1
7475	12053	5	1
17057	38594	4	84
39691	2834	0	11
2834	39691	0	11
37980	41479	4	4
25217	29699	4	4
30461	28365	1	9
30173	41050	4	2
31854	60055	1	2
59636	59636	0	6
32339	58436	9	1
58436	32339	9	1
61074	36069	4	34
41474	30175	4	2
26202	3406	4	8
13257	26538	4	2
5415	48975	1	2
60147	41038	1	146
56765	58348	4	2
51230	62356	4	10
36266	39458	3	2
23454	58380	5	1
58380	23454	5	1
35674	32267	4	7
30638	5126	5	1
5126	30638	5	1
3562	29759	6	3
16774	48573	6	2
39002	30085	5	1
30085	39002	5	1
56202	32267	4	14
56202	26800	3	2
39800	12425	5	2
12425	39800	5	2
57347	31365	8	2
5759	5759	5	4
32063	52648	4	4
55590	25260	4	2
10122	59374	5	1
59374	10122	5	1
39194	13773	3	2
22170	32267	4	4
8772	12734	3	2
49646	8860	5	1
8860	49646	5	1
37319	47040	1	3
8734	13376	1	2
53249	32267	4	17
41860	58402	4	29
3562	43572	4	53
61035	11808	1	3
24869	33935	3	15
22558	53732	4	2
16138	53732	4	11
7587	10846	3	2
55365	33698	4	5
61982	33332	4	60
59913	25298	1	2
58747	33934	1	2
8772	9787	4	9
42723	32267	1	54
46179	49361	3	4
61665	8772	5	3
8772	61665	5	3
343	8772	5	3
8772	343	5	3
46179	343	5	1
343	46179	5	1
60747	37488	5	1
37488	60747	5	1
5173	46172	5	1
46172	5173	5	1
58380	30672	3	3
19407	33178	4	2
15193	1923	0	2
1923	15193	0	2
40422	62356	4	5
16760	32267	4	4
34446	2834	0	6
2834	34446	0	6
3357	43350	5	1
43350	3357	5	1
6196	3263	6	2
11441	29014	5	1
29014	11441	5	1
60646	29520	4	6
52884	22283	4	5
6787	60861	6	2
58369	54159	0	5
54159	58369	0	5
41210	22466	5	1
22466	41210	5	1
8772	30391	5	1
30391	8772	5	1
53288	40671	4	10
15800	51359	1	2
56453	49361	3	2
17988	32267	8	95
3562	40679	4	2
21632	36204	4	2
55527	32267	4	42
17225	32267	4	7
24184	393	0	2
393	24184	0	2
6411	49361	3	31
56628	55484	0	2
55484	56628	0	2
46350	52428	5	9
52428	46350	5	9
61665	2182	3	50
57102	11728	5	1
11728	57102	5	1
39620	11728	5	4
11728	39620	5	4
15202	32267	4	60
28731	39622	3	2
29967	7870	5	1
7870	29967	5	1
29967	47070	5	1
47070	29967	5	1
8772	11918	5	1
11918	8772	5	1
223	94	1	2
3562	45142	5	1
45142	3562	5	1
58230	32267	4	6
8772	5589	3	3
50502	18717	0	3
18717	50502	0	3
35068	22116	4	2
52133	31022	3	2
9431	4051	5	1
4051	9431	5	1
28655	14649	4	2
30122	22980	5	1
22980	30122	5	1
11984	50946	5	1
50946	11984	5	1
59234	28273	4	10
18270	62639	1	26
31618	60889	5	1
60889	31618	5	1
32992	9698	4	2
62664	40440	3	10
47403	6078	4	2
14439	23183	4	2
60563	29699	1	26
38401	58118	4	5
504	45768	3	4
26558	10040	4	2
51865	3579	6	2
27886	5904	3	2
59317	34911	3	72
28849	32267	4	2
18427	56787	1	2
46221	32267	4	4
50729	28885	4	4
8772	59561	4	30
51392	32267	4	2
61955	49361	3	5
49361	37086	0	7
37086	49361	0	7
8772	49664	3	2
57785	23831	4	2
21284	21232	3	2
53093	40636	7	8
26717	46104	4	24
58383	13420	6	2
11160	62790	3	32
1153	6041	1	2
61650	47671	0	3
47671	61650	0	3
61650	23169	1	2
43468	19796	5	1
19796	43468	5	1
50306	49361	3	8
28234	60563	3	2
16301	37886	1	9
27152	32267	4	10
13120	35205	6	67
7699	36340	4	2
30122	55484	3	7
59971	33934	4	15
15193	4037	0	2
4037	15193	0	2
58380	462	4	2
44863	31714	5	1
31714	44863	5	1
1076	42548	3	3
48815	26594	3	2
49646	62340	4	4
16138	25217	5	2
25217	16138	5	2
50093	54198	5	3
54198	50093	5	3
25127	26955	4	11
3648	45157	3	48
52194	59340	5	1
59340	52194	5	1
26800	18353	1	2
62334	12505	0	7
12505	62334	0	7
56927	598	4	2
39280	13642	3	3
28975	32267	4	13
28975	41252	3	15
24790	50138	4	2
34937	3562	5	1
3562	34937	5	1
31714	16301	3	4
5589	52744	1	2
55039	49334	4	2
37323	28469	3	16
15078	51472	5	1
51472	15078	5	1
45686	8772	5	7
8772	45686	5	7
45686	26021	4	11
36475	55222	1	2
42583	32267	1	2
60747	58380	5	4
58380	60747	5	4
17757	12171	4	2
48042	40209	4	304
59879	50832	1	2
42751	41281	4	2
12258	31145	3	2
46377	24636	5	3
24636	46377	5	3
58546	52655	3	5
14908	49361	0	22
49361	14908	0	22
14908	32267	1	21
59054	2834	3	3
11728	56891	3	2
18814	49361	3	8
38140	18814	5	1
18814	38140	5	1
28861	8152	6	2
229	7374	3	8
9905	32267	4	14
2528	43008	5	5
43008	2528	5	5
5889	44106	5	1
44106	5889	5	1
5511	42086	5	1
42086	5511	5	1
47785	48049	3	2
24035	59263	5	26
59263	24035	5	26
41307	45815	0	13
45815	41307	0	13
33886	44790	6	11
24035	20923	5	1
20923	24035	5	1
25283	41252	0	8
41252	25283	0	8
42220	13497	4	2
22498	32267	8	2
30778	40250	1	8
7689	32267	4	16
11361	32267	4	4
5357	8772	5	6
8772	5357	5	6
33697	56628	3	2
45021	50305	6	2
21946	61772	4	3
60232	25806	4	2
23085	17884	1	15
53185	39674	5	1
39674	53185	5	1
19543	49214	3	2
19142	38047	5	2
38047	19142	5	2
60211	62334	3	7
35808	32267	4	54
18537	32267	4	49
62723	15099	1	7
22772	37680	3	2
16156	28080	5	3
28080	16156	5	3
30122	16103	4	13
25261	49334	4	7
16949	10040	4	4
45437	18573	5	1
18573	45437	5	1
42342	11309	4	2
46821	16051	4	3
18958	57800	5	1
57800	18958	5	1
27363	27249	4	15
53664	32267	4	23
55590	20947	4	2
47076	45508	1	7
43008	32588	4	13
56720	53290	3	2
53981	56720	5	1
56720	53981	5	1
58380	47479	6	3
61982	3562	5	11
3562	61982	5	11
717	41252	3	218
5082	52448	3	44
37980	26128	5	31
26128	37980	5	31
52363	44001	1	4
293	31794	5	1
31794	293	5	1
36143	4150	3	3
49767	58380	5	10
58380	49767	5	10
52194	59745	4	2
10691	48635	1	3
37698	18717	3	3
29661	34527	4	9
59504	59182	6	10
26800	29646	1	6
52019	6528	4	2
6434	2058	6	2
16156	43572	4	7
52588	32267	1	6
760	48551	4	4
23933	5759	5	2
5759	23933	5	2
35568	30175	4	42
15384	32267	4	6
16071	15384	5	1
15384	16071	5	1
15384	56498	5	7
56498	15384	5	7
5559	32267	4	2
50306	6505	5	1
6505	50306	5	1
42530	8321	1	2
35568	22484	4	3
21140	32267	1	4
49361	38784	1	2
38812	56644	4	5
8929	6411	5	34
6411	8929	5	34
6790	32267	1	15
19795	5254	6	2
56226	10607	4	2
11728	7882	6	11
23442	35084	3	3
34201	6528	4	2
48354	37913	3	3
59286	37913	3	2
35757	382	1	2
48898	35416	3	2
51376	42717	5	2
42717	51376	5	2
51376	44391	4	8
51376	50526	4	4
24636	51376	5	2
51376	24636	5	2
8772	18612	4	8
57292	57810	3	2
46211	24035	5	1
24035	46211	5	1
51230	58380	5	2
58380	51230	5	2
31910	49970	0	2
49970	31910	0	2
60502	31679	1	13
7870	62538	4	14
62789	58380	5	2
58380	62789	5	2
24382	8772	5	1
8772	24382	5	1
4738	32267	1	3
16086	32267	1	15
3985	17980	3	6
34175	62538	4	2
46965	41252	3	13
56206	1248	5	1
1248	56206	5	1
52194	36762	3	2
33792	19454	4	4
30838	45896	8	2
45841	32267	4	42
9420	33822	4	2
18081	885	6	2
63051	39127	1	2
21394	63051	0	1
63051	21394	0	1
55590	8627	5	1
8627	55590	5	1
25908	15275	4	2
46377	44979	3	26
52194	58057	5	1
58057	52194	5	1
39883	57256	3	2
56954	48635	1	34
23454	49295	4	8
23454	58784	3	2
35920	8321	4	12
12425	43869	4	2
19066	62340	1	3
18156	5438	3	2
31136	32267	4	2
30866	15649	3	2
51246	13185	5	3
13185	51246	5	3
51246	38545	4	5
39653	32267	1	58
9018	8772	5	12
8772	9018	5	12
58919	4358	1	2
4090	31579	3	2
58347	33393	3	2
58347	24352	5	1
24352	58347	5	1
32586	2874	4	2
3562	14130	5	2
14130	3562	5	2
29274	7508	3	6
20349	41207	3	2
37698	49756	3	5
62191	1748	5	70
1748	62191	5	70
51272	62872	6	4
62872	20190	8	5
23616	33178	4	2
3562	2834	3	456
7369	26095	4	2
229	36065	5	1
36065	229	5	1
38289	57467	1	2
15797	27028	5	4
27028	15797	5	4
5880	23474	4	2
5880	44623	4	2
24035	4452	3	2
8502	37980	5	51
37980	8502	5	51
37980	41929	4	5
48225	4844	3	2
58600	23808	4	60
35410	13376	4	2
506	59913	3	3
61322	58402	1	7
54557	6039	1	7
37588	28888	3	46
1492	4386	3	6
45179	1327	4	2
27757	8772	5	40
8772	27757	5	40
25047	25047	5	10
25047	1730	5	1
1730	25047	5	1
8772	25717	4	4
13868	25717	4	6
22706	42047	4	2
27094	55991	5	1
55991	27094	5	1
2057	25717	4	13
10800	2499	4	4
20246	32267	4	26
23056	32267	1	35
53606	41142	5	1
41142	53606	5	1
3095	18206	1	2
41177	30325	7	3
27757	59768	3	8
24035	25047	5	11
25047	24035	5	11
25047	41177	6	2
25047	2834	3	29
55399	32267	4	8
55399	56628	3	6
17659	33934	1	3
34791	32267	1	58
36905	62065	5	4
62065	36905	5	4
8502	36031	5	38
36031	8502	5	38
49214	16301	0	6
16301	49214	0	6
50093	462	4	3
52194	21334	3	5
62334	47173	1	74
52866	20677	3	2
49361	19641	1	9
8772	45528	4	2
62148	59410	3	2
24467	38994	3	2
60747	1785	3	2
54630	24614	1	2
61212	32267	4	4
4847	39387	8	2
26764	32267	4	2
19241	61897	4	2
36836	33178	1	4
13120	37110	5	5
37110	13120	5	5
3750	60055	4	4
47220	49361	3	49
33802	44841	1	2
3562	14051	5	57
14051	3562	5	57
57830	54122	4	2
15124	32267	1	4
21661	49361	3	2
40577	33641	3	2
40768	32267	4	4
26022	16383	1	2
43475	36071	5	6
36071	43475	5	6
30302	5357	5	2
5357	30302	5	2
21635	45609	3	2
3562	38162	5	18
38162	3562	5	18
3562	9011	5	1
9011	3562	5	1
3507	32267	4	13
1148	48563	3	2
49711	58293	8	2
15941	43572	4	3
49361	7095	1	6
29661	59182	6	26
49361	19500	1	3
49203	19500	4	2
24961	41276	4	3
36486	54159	0	24
54159	36486	0	24
32241	25561	8	2
29012	56720	5	3
56720	29012	5	3
51127	38807	1	2
53574	50588	4	2
35568	10160	4	20
8772	25355	3	2
44587	62356	4	7
56400	3123	3	2
24596	30122	5	1
30122	24596	5	1
24432	29018	1	5
5879	8772	5	1
8772	5879	5	1
50027	55315	4	32
25033	33959	4	2
15244	32267	1	51
16081	32267	8	2
10470	49361	3	8
57847	23573	6	3
49646	43923	5	11
43923	49646	5	11
27934	8321	1	2
58196	25648	4	2
58196	60365	3	2
12285	60365	3	2
18092	32588	4	2
23197	32267	1	48
26768	44860	4	2
30768	38747	1	2
28735	8321	4	15
52183	12808	1	2
39427	3686	3	2
38058	42890	4	6
12472	32558	8	22
60590	21232	3	2
18156	16229	6	2
17910	37659	4	6
1153	26238	1	2
55917	4450	4	3
18160	32267	4	10
18160	760	5	1
760	18160	5	1
4722	23006	3	2
18619	4159	3	9
55370	30907	4	2
45987	49183	0	1
49183	45987	0	1
25278	39843	5	1
39843	25278	5	1
61565	10267	1	2
48312	55315	8	6
25379	25800	8	2
19266	25379	6	2
50946	35568	5	265
35568	50946	5	265
33876	26555	4	2
33483	61663	1	2
30566	9907	4	4
3562	17423	4	29
4430	1172	3	2
19317	20190	4	3
53179	53179	5	12
10716	32588	4	28
343	32957	5	1
32957	343	5	1
54582	32267	4	4
11629	13120	5	1
13120	11629	5	1
56954	3922	1	2
50093	9907	4	91
29800	62318	4	2
25737	32267	4	27
8263	32267	8	6
21395	34475	1	2
24636	18016	3	18
19242	55924	3	2
33700	23253	1	2
7947	32267	4	10
27198	54224	7	2
61239	49361	3	4
20557	42	4	2
3562	10647	4	34
62846	49361	3	2
51991	17149	3	3
56647	7606	4	2
40511	48829	3	2
23866	31365	4	2
41951	20951	4	2
59182	6707	7	2
56682	11399	5	1
11399	56682	5	1
46516	38784	4	9
24679	28738	4	2
9508	24679	5	1
24679	9508	5	1
46897	25575	5	3
25575	46897	5	3
8772	46748	5	2
46748	8772	5	2
33610	27632	5	1
27632	33610	5	1
33610	34534	3	3
53566	33170	1	4
46451	8772	5	2
8772	46451	5	2
3310	18697	3	5
58436	56347	8	2
5056	3942	4	3
60147	25298	1	12
18958	44260	4	13
3562	51526	4	16
7236	5542	4	2
7236	31540	5	1
31540	7236	5	1
1248	39114	3	2
44747	31590	4	2
31540	21226	4	2
14204	58380	5	1
58380	14204	5	1
56162	32267	4	2
49361	52727	1	5
13669	31590	4	2
56824	3562	5	2
3562	56824	5	2
33792	1802	5	116
1802	33792	5	116
18573	12808	4	2
59182	57774	8	13
33588	59297	5	1
59297	33588	5	1
41252	39108	1	5
22821	49361	0	5
49361	22821	0	5
10640	28619	5	1
28619	10640	5	1
28850	43616	5	2
43616	28850	5	2
24063	1271	5	1
1271	24063	5	1
14241	62356	4	2
49361	19876	1	2
50990	41252	3	2
41252	44284	1	2
30269	49361	3	3
56783	32267	4	2
41252	20056	1	6
49361	22119	1	7
49361	30165	1	4
8234	32267	8	26
32992	34804	3	3
34804	60055	1	2
62935	49361	0	1
49361	62935	0	1
52554	32267	4	4
54353	32267	4	4
10559	47414	4	2
59884	46449	3	2
41252	13497	1	16
44713	32267	4	100
27893	34574	4	2
35138	21060	4	2
34821	30965	3	2
52194	31627	4	2
41252	22354	1	42
48628	32267	8	3
62277	59182	6	6
54382	39200	5	1
39200	54382	5	1
29261	29261	9	4
55917	23219	4	2
22572	22354	4	2
22572	41252	3	8
28665	20540	0	1
20540	28665	0	1
41252	37582	1	143
62277	6743	3	7
6056	49361	3	4
22821	32267	1	2
52183	33822	1	3
48622	4293	3	2
32992	22030	4	2
2834	49334	1	15
56156	32267	4	2
28735	2528	5	2
2528	28735	5	2
31714	23060	4	5
5357	46047	5	1
46047	5357	5	1
5357	35194	3	2
53186	55517	3	2
10800	2778	5	3
2778	10800	5	3
33203	61871	3	5
60747	58361	4	2
60747	51274	6	3
60747	21875	4	4
55658	24869	5	17
24869	55658	5	17
33421	55941	4	2
61665	6041	4	12
24102	18217	3	2
19296	51650	4	2
26741	56628	3	20
3562	30018	4	2
45596	16469	4	29
52183	18427	0	2
18427	52183	0	2
48880	42510	4	2
17057	11261	6	2
7223	22118	4	4
8187	59472	4	7
48753	60459	5	1
60459	48753	5	1
28861	55773	4	2
8772	7780	4	2
45248	49361	0	2
49361	45248	0	2
12215	11321	5	1
11321	12215	5	1
31714	35767	4	8
20923	51376	5	2
51376	20923	5	2
51631	9495	8	2
14934	49334	8	3
37913	49087	1	2
33213	59382	1	4
54666	4159	3	2
27002	6751	5	1
6751	27002	5	1
16119	61113	5	1
61113	16119	5	1
59402	19260	8	5
30325	41252	0	71
41252	30325	0	71
30631	27290	4	8
37698	58306	4	2
40497	60817	8	9
19139	27823	4	20
56291	32267	4	58
45895	32267	4	26
16138	29661	5	11
29661	16138	5	11
41848	49283	3	4
38692	32267	4	30
16840	32267	4	27
5357	49214	3	75
1576	26827	6	3
8772	6528	4	8
8772	8401	5	6
